gene_id,SRR11459699,SRR11459700,SRR11459701,SRR11459702,SRR11459703,SRR11459704,SRR11459705,SRR11459706
ENSMUSG00000025911.14|Adhfe1,64.8476899615842,64.370274894566,61.4595972136516,59.2097059451104,42.6713040301778,55.3877119287966,43.6574585563525,60.2253751859864
ENSMUSG00000097893.8|1700034P13Rik,11.4017916415972,3.38790920497716,10.5633682710964,1.9099905143584,7.46747820528111,8.90159655998517,6.46777163797815,8.96973672982776
ENSMUSG00000061024.8|Rrs1,1236.3817811357,1205.41809513087,1214.78735117608,1183.23912364503,1287.60659911061,1282.81897092231,1227.25966830635,1132.74960988111
ENSMUSG00000025912.16|Mybl1,505.241892118277,530.546581499423,602.111991452493,495.642538476005,599.531821623998,453.981424559244,685.583793625683,612.504879551096
ENSMUSG00000045210.8|Vcpip1,1342.56096579807,1197.96469487992,1115.87581191036,1067.68469752635,1208.66468665479,995.000682149453,1183.60220975,1136.59378276532
ENSMUSG00000048960.13|Prex2,646.339063683043,566.458419072181,731.753329325039,632.20686025263,659.271647266247,534.09579359911,713.071823087091,694.51390108095
ENSMUSG00000057715.13|A830018L16Rik,247.27635622714,214.793443595552,203.584915770221,162.349193720464,190.954085535046,180.999130053032,203.734806596312,190.927253249191
ENSMUSG00000103825.1|Gm38178,11.4017916415972,12.1964731379178,8.64275585816976,8.5949573146128,11.7346086082989,9.89066284442797,11.3186003664618,10.2511276912317
ENSMUSG00000025915.14|Sgk3,66.9855258943837,75.2115843504929,268.885737809726,263.578690981459,183.486607329765,189.900726613017,305.602209894467,219.117854400078
ENSMUSG00000046101.16|Mcmdc2,21.3783593279948,24.3929462758355,30.7297986068258,32.4698387440928,41.6045214294234,29.6719885332839,30.7219152803962,41.0045107649269
ENSMUSG00000056763.16|Cspp1,1494.34731702684,1504.90926885085,1433.73716624972,1267.2787062768,1660.98050937467,1210.61713215798,1534.47882111032,1372.36971966365
ENSMUSG00000098234.7|Snhg6,508.092340028676,403.838777233277,406.209525333978,401.098008015264,337.103301838405,397.604646346004,300.751381165984,385.698679382594
ENSMUSG00000093178.1|Snord87,183.853890220755,79.9546572374609,79.7054151364544,126.059373947654,67.20730384753,88.0268993154089,58.2099447418033,119.169359410569
ENSMUSG00000099032.2|Tcf24,42.7567186559896,27.7808554808127,51.8565351490185,55.3897249163936,44.8048692316867,49.4533142221398,63.0607734702869,56.3812023017745
ENSMUSG00000025917.9|Cops5,2209.80974253706,2467.75306490536,2560.17634643117,2572.75722284076,2630.68589346046,2671.46803427999,2587.10865519126,2561.50053184653
ENSMUSG00000067851.11|Arfgef1,1697.44173064279,1498.1334504409,1956.14374256575,1716.12647715102,2075.95894106815,1663.60949043278,1867.56906046619,1760.63118096905
ENSMUSG00000102556.1|Gm37569,4.98828384319878,6.77581840995431,12.483980684023,8.5949573146128,6.40069560452667,3.95626513777119,6.46777163797815,6.40695480701983
ENSMUSG00000042414.7|Prdm14,855.846985097392,835.458409947367,828.744256177833,825.115902202829,692.341907889635,686.412001403301,858.596684941599,929.008447017875
ENSMUSG00000016918.15|Sulf1,872.949672559787,790.060426600673,700.06322451175,682.821608883128,632.602082247386,540.030191305767,658.095764164276,585.595669361613
ENSMUSG00000025938.16|Slco5a1,91.2143331327778,79.2770753964655,96.9909268527939,90.724549432024,121.613216486007,81.1034353243093,93.7826887506831,99.9484949895094
ENSMUSG00000005886.14|Ncoa2,1618.34180112921,1538.11077905963,1755.43974541492,1623.49193720464,1541.50085809017,1421.2882507443,1734.97974188764,1579.95505541109
ENSMUSG00000103506.1|Gm38376,4.27567186559896,8.80856393294061,11.5236744775597,7.6399620574336,6.40069560452667,7.91253027554237,12.9355432759563,6.40695480701983
ENSMUSG00000103495.1|Gm37409,5.70089582079861,6.77581840995431,8.64275585816976,9.549952571792,10.6678260075444,4.94533142221398,8.08471454747268,3.8441728842119
ENSMUSG00000104170.1|Gm37702,2.85044791039931,7.45340025094974,14.4045930969496,3.8199810287168,8.53426080603556,7.91253027554237,3.23388581898907,6.40695480701983
ENSMUSG00000103085.1|Gm38120,13.5396275743967,21.0050370708584,22.087042748656,12.4149383433296,26.6695650188611,16.8141268355275,24.254143642418,14.0953005754436
ENSMUSG00000102664.1|Gm38380,12.114403619197,16.2619641838904,12.483980684023,12.4149383433296,30.9366954218789,5.93439770665678,14.5524861854508,16.6580824982516
ENSMUSG00000025935.10|Tram1,1272.72499199329,1227.10071404273,1435.65777866264,1199.47404301708,1255.60312108798,1280.84083835342,1367.93370143238,1251.91896929167
ENSMUSG00000025937.6|Lactb2,2945.22530342008,2952.22408121709,3364.91294744742,3215.46903092237,2972.05632570188,2818.83891066197,3874.19521114891,3394.40465675911
ENSMUSG00000102982.1|Gm38319,44.8945545887891,55.5617109616254,62.4199034201149,59.2097059451104,51.2055648362134,43.5189165154831,71.1454880177596,66.6323299930062
ENSMUSG00000097711.1|Gm5523,9.97656768639757,18.2947097068766,13.4442868904863,19.099905143584,10.6678260075444,13.8469279821992,9.70165745696722,17.9394734596555
ENSMUSG00000025932.14|Eya1,404.050991299102,403.161195392282,339.94839708801,347.618273613229,401.110257883671,379.801453226034,358.961325907787,319.066349389588
ENSMUSG00000054493.2|Gm9947,32.780150969592,115.866494810219,18.2458179228028,59.2097059451104,73.6079994520567,55.3877119287966,71.1454880177596,61.5067661473904
ENSMUSG00000025930.6|Msc,342.053749247917,290.005027946045,199.743690944368,169.989155777898,197.354781139572,209.682052301873,150.375690582992,155.04830632988
ENSMUSG00000082193.1|Rpl5-ps1,18.5279114175955,16.2619641838904,16.3252055098762,10.5049478289712,17.0685216120711,12.8578616977564,16.1694290949454,19.2208644210595
ENSMUSG00000032769.5|Trpa1,143.235007497565,145.680095814018,132.522256491936,106.004473546891,85.3426080603556,66.2674410576674,88.9318600221995,96.1043221052975
ENSMUSG00000025925.14|Terf1,4292.77455306135,4363.62705601058,4420.2894683506,4148.49939718645,4733.31439954747,3934.50567951345,4292.98342470799,4070.9790843804
ENSMUSG00000104379.1|Gm37509,26.3666431711936,35.9118375727579,26.8885737809726,19.099905143584,27.7363476196156,19.7813256888559,35.5727440088798,20.5022553824635
ENSMUSG00000025920.19|Stau2,172.452098579158,190.400497319716,212.227671628391,198.639013493274,234.692172165978,202.758588310773,177.863720044399,196.052817094807
ENSMUSG00000043716.13|Rpl7,14020.6406592766,12825.9466682025,12464.7745598937,11784.6414735913,11811.4169555532,10915.3355151107,10167.3370149016,10276.7555104598
ENSMUSG00000025921.7|Rdh10,40.6188827231901,58.2720383256071,48.9756165296286,36.2898197728096,42.6713040301778,48.464247937697,38.8066298278689,42.2859017263309
ENSMUSG00000025939.18|Ube2w,392.649199657504,380.123412798437,429.256874289098,400.143012758085,416.045214294234,383.757718363805,373.513812093238,374.166160729958
ENSMUSG00000102457.1|Gm38342,0,4.06549104597259,27.8488799874359,33.424834001272,7.46747820528111,5.93439770665678,24.254143642418,17.9394734596555
ENSMUSG00000079658.9|Eloc,1323.32044240288,1176.95965780906,1319.46072768058,1234.80886753271,1165.99338262461,1059.28999063824,1094.6703497278,1099.4334448846
ENSMUSG00000025940.6|Tmem70,325.663673763121,326.594447359798,377.400339140079,334.24834001272,452.315822719885,361.009193821621,399.38489864515,304.971048814144
ENSMUSG00000025779.10|Ly96,12.114403619197,10.1637276149315,8.64275585816976,0,0,0,6.46777163797815,0
ENSMUSG00000091020.3|Gm5828,7.83873175359809,18.9722915478721,13.4442868904863,17.1899146292256,20.2688694143345,16.8141268355275,14.5524861854508,16.6580824982516
ENSMUSG00000042686.5|Jph1,40.6188827231901,44.042819664703,67.2214344524314,55.3897249163936,69.3408690490389,62.3111759198962,45.274401465847,42.2859017263309
ENSMUSG00000101589.1|Rbm6-ps1,14.9648515295964,14.9068005018995,11.5236744775597,17.1899146292256,14.9349564105622,13.8469279821992,9.70165745696722,17.9394734596555
ENSMUSG00000025776.13|Crispld1,20.665747350395,15.5843823428949,20.1664303357294,17.1899146292256,16.0017390113167,11.8687954133136,6.46777163797815,16.6580824982516
ENSMUSG00000043760.16|Pkhd1,10.6891796639974,12.1964731379178,9.60306206463306,10.5049478289712,12.8013912090533,8.90159655998517,12.9355432759563,11.5325186526357
ENSMUSG00000025931.15|Paqr8,453.933829731089,422.811068781149,384.122482585322,403.962993786802,359.505736454248,377.823320657148,371.896869183743,410.045107649269
ENSMUSG00000041779.5|Tram2,540.872490998268,482.438270788747,518.565351490185,504.237495790618,522.723474369678,530.139528461339,397.767955735656,515.119166484394
ENSMUSG00000041859.10|Mcm3,9803.40297584081,9705.00470857756,9281.35948546785,10248.05410479,9359.9505390195,10119.1371561343,10101.0423556124,9988.44254414391
ENSMUSG00000041809.5|Efhc1,57.7215701855859,55.5617109616254,76.8244965170645,74.4896300599776,78.9419124558289,102.862893582051,80.8471454747268,108.918231719337
ENSMUSG00000025933.15|Tmem14a,41.3314947007899,39.9773286187304,39.3725544649956,34.3798292584512,26.6695650188611,52.4205130754682,38.8066298278689,56.3812023017745
ENSMUSG00000025934.15|Gsta3,188.842174063954,180.236769704785,201.664303357294,181.449098864048,145.082433702605,176.053798630818,242.54143642418,212.710899593058
ENSMUSG00000067750.3|Khdc1a,3.56305988799913,3.38790920497716,13.4442868904863,10.5049478289712,3.20034780226333,5.93439770665678,0,6.40695480701983
ENSMUSG00000041722.7|Khdc1c,6.41350779839844,6.09823656895888,29.7694924003625,28.649857715376,11.7346086082989,1.97813256888559,0,7.6883457684238
ENSMUSG00000082935.3|Gm7658,9.26395570879774,11.5188912969223,12.483980684023,9.549952571792,8.53426080603556,7.91253027554237,9.70165745696722,16.6580824982516
ENSMUSG00000041670.16|Rims1,29.9297030591927,26.4256917988218,59.538984800725,50.6147486304976,54.4059126384767,50.4423805065826,50.1252301943306,49.9742474947547
ENSMUSG00000097970.1|Gm27028,22.0909713055946,22.3602007528492,12.483980684023,21.9648909151216,16.0017390113167,30.6610548177267,17.7863720044399,7.6883457684238
ENSMUSG00000026158.11|Ogfrl1,225.185384921545,255.448354055278,331.305641229841,297.95852023991,277.363476196156,256.168167670684,278.11418043306,285.750184393084
ENSMUSG00000026156.8|B3gat2,369.84561637431,327.272029200793,392.765238443492,364.808188242454,426.713040301778,376.834254372706,392.917127007172,334.443040926435
ENSMUSG00000026155.13|Smap1,1096.70983352613,1260.9798060925,1396.28522419765,1310.25349284986,1311.07581632721,1320.40348973113,1211.09023921141,1194.2563760285
ENSMUSG00000026153.15|Fam135a,391.223975702305,414.002504848209,459.02636668946,371.493155042709,418.178779495742,245.288438541814,472.147329572405,448.486836491388
ENSMUSG00000073725.8|Lmbrd1,274.355611375933,272.387900080163,183.418485434491,170.944151035077,169.618433519957,203.747654595216,173.012891315915,229.36898209131
ENSMUSG00000026154.4|Sdhaf4,58.4341821631858,42.6876559827122,67.2214344524314,43.9297818302432,46.9384344331956,54.3986456443538,71.1454880177596,64.0695480701983
ENSMUSG00000102495.1|Gm26524,2.85044791039931,9.48614577393604,4.80153103231653,5.7299715430752,14.9349564105622,1.97813256888559,4.85082872848361,3.8441728842119
ENSMUSG00000099997.1|Tubb4b-ps2,5.70089582079861,3.38790920497716,9.60306206463306,9.549952571792,1.06678260075444,6.92346399109958,8.08471454747268,10.2511276912317
ENSMUSG00000100131.1|Gm28439,14.2522395519965,16.2619641838904,30.7297986068258,33.424834001272,14.9349564105622,33.6282536710551,48.5082872848361,35.878946919311
ENSMUSG00000067736.2|Gm10222,7.83873175359809,4.06549104597259,12.483980684023,14.324928857688,5.33391300377222,12.8578616977564,9.70165745696722,12.8139096140397
ENSMUSG00000101939.1|Gm28438,1371.06544490207,1298.24680734725,1253.19959943461,1260.59373947654,1410.28659819738,1633.9375018995,1235.34438285383,1262.17009698291
ENSMUSG00000101111.1|Gm28437,7.83873175359809,8.13098209194518,13.4442868904863,9.549952571792,6.40069560452667,16.8141268355275,17.7863720044399,32.0347740350991
ENSMUSG00000100862.1|Gm10925,26.3666431711936,23.7153644348401,44.1740854973121,50.6147486304976,37.3373910264056,48.464247937697,37.1896869183743,70.4765028772181
ENSMUSG00000102070.1|Gm28661,29.9297030591927,39.299746777735,42.2534730843855,38.199810287168,25.6027824181067,60.3330433510106,35.5727440088798,51.2556384561586
ENSMUSG00000101249.1|Gm29216,27.0792551487934,29.1360191628035,57.6183723877984,35.3348245156304,26.6695650188611,53.409579359911,58.2099447418033,65.3509390316023
ENSMUSG00000086240.4|Gm7846,31.3549270143924,21.0050370708584,21.1267365421927,15.2799241148672,19.20208681358,14.835994266642,9.70165745696722,6.40695480701983
ENSMUSG00000099492.1|Gm5525,17.1026874623958,14.9068005018995,18.2458179228028,22.9198861723008,20.2688694143345,22.7485245421843,25.8710865519126,17.9394734596555
ENSMUSG00000048874.15|Phf3,5568.34999296504,5139.45826395035,5950.05725524664,5194.21920379767,6270.54812723463,5259.85450066679,5948.7329640304,5527.92060749671
ENSMUSG00000103783.1|Gm37522,10.6891796639974,18.9722915478721,13.4442868904863,19.099905143584,29.8699128211245,19.7813256888559,12.9355432759563,14.0953005754436
ENSMUSG00000104315.1|Gm37906,33.4927629471918,34.556673890767,51.8565351490185,43.9297818302432,62.9401734445122,28.6829222488411,42.0405156468579,29.4719921122912
ENSMUSG00000117310.2|Ptp4a1,27.0792551487934,139.581859245059,40.3328606714589,35.3348245156304,181.353042128256,66.2674410576674,200.500920777323,211.429508631654
ENSMUSG00000086727.8|4931428L18Rik,4.98828384319878,0,47.055004116702,70.6696490312608,2.13356520150889,7.91253027554237,24.254143642418,16.6580824982516
ENSMUSG00000026064.16|Ptp4a1,218.771877123147,108.413094559269,224.711652312414,222.513894922754,41.6045214294234,166.16313578639,30.7219152803962,39.7231198035229
ENSMUSG00000117091.1|Gm5698,2.85044791039931,4.06549104597259,48.9756165296286,72.5796395456192,7.46747820528111,5.93439770665678,22.6372007329235,19.2208644210595
ENSMUSG00000094215.2|Gm6489,1.42522395519965,2.03274552298629,28.8091861938992,23.87488142948,2.13356520150889,3.95626513777119,9.70165745696722,10.2511276912317
ENSMUSG00000026134.11|Prim2,1344.69880173087,1234.55411429368,1245.51714978291,1260.59373947654,1263.07059929326,1208.6389995891,1225.64272539686,1141.71934661093
ENSMUSG00000102714.1|Gm37618,13.5396275743967,20.3274552298629,24.0076551615827,11.4599430861504,23.4692172165978,19.7813256888559,24.254143642418,16.6580824982516
ENSMUSG00000004768.14|Rab23,691.233618271832,672.161186267468,726.951798292723,653.216755910573,644.336690855685,637.947753465604,637.075506340847,639.414089740579
ENSMUSG00000042215.8|Bag2,38.4810467903906,39.9773286187304,44.1740854973121,55.3897249163936,77.8751298550745,79.1253027554237,53.3591160133197,37.160337880715
ENSMUSG00000042197.13|Zfp451,1771.55337631317,1615.35510893311,1879.31924604869,1790.616107211,1761.25807384559,1636.90470075283,1872.41988919467,1841.3588115375
ENSMUSG00000081402.4|Gm15455,31.3549270143924,29.1360191628035,72.022965484748,77.3546158315152,25.6027824181067,25.7157233955127,51.7421731038252,43.5672926877348
ENSMUSG00000042182.16|Bend6,11.4017916415972,8.13098209194518,15.3648993034129,15.2799241148672,20.2688694143345,24.7266571110699,8.08471454747268,14.0953005754436
ENSMUSG00000026131.20|Dst,18184.4324443924,15752.4226394618,20026.2256295858,18248.0493741802,21764.4986205922,16576.7509272613,21775.3701621629,19390.0080279648
ENSMUSG00000103596.1|Gm37354,7.12611977599826,14.9068005018995,23.0473489551193,16.2349193720464,34.1370432241422,11.8687954133136,14.5524861854508,15.3766915368476
ENSMUSG00000103364.1|Gm38157,17.1026874623958,15.5843823428949,14.4045930969496,14.324928857688,16.0017390113167,15.8250605510847,17.7863720044399,11.5325186526357
ENSMUSG00000096992.3|Gm26788,65.560301939184,77.2443298734792,250.639919886923,274.08363881043,91.7433036648823,88.0268993154089,171.395948406421,147.359960561456
ENSMUSG00000102336.1|Gm37233,24.9414192159939,31.1687646857898,19.2061241292661,19.099905143584,20.2688694143345,15.8250605510847,24.254143642418,20.5022553824635
ENSMUSG00000026127.13|Imp4,1324.74566635808,1369.39290065177,1303.13552217071,1295.92856399217,1127.58920899745,1198.74833674467,1149.64640865062,1313.42573543907
ENSMUSG00000026126.15|Ptpn18,22.0909713055946,33.8790920497716,27.8488799874359,44.8847770874224,12.8013912090533,36.5954525243835,42.0405156468579,32.0347740350991
ENSMUSG00000042111.9|Ccdc115,520.919355625473,578.654892210098,430.217180495561,444.072794588328,417.111996894988,433.211032585945,431.723756835041,416.452062456289
ENSMUSG00000037509.21|Arhgef4,61.2846300735851,75.8891661914883,102.752764091574,118.419411890221,86.40939066111,69.2346399109958,84.0810312937159,117.887968449165
ENSMUSG00000037503.12|Fam168b,1943.29286291473,1797.62462416088,1709.34504750468,1560.46225023081,1618.30920534449,1741.74572690376,1519.92633492486,1670.93381367077
ENSMUSG00000026123.11|Plekhb2,1380.32940061086,1229.13345956571,1079.38417606476,1196.60905724554,1140.3906002065,1295.67683262006,1170.66666647404,1269.85844275133
ENSMUSG00000104002.2|Gm38336,9.97656768639757,18.2947097068766,13.4442868904863,16.2349193720464,12.8013912090533,13.8469279821992,11.3186003664618,16.6580824982516
ENSMUSG00000104358.1|Gm37127,20.665747350395,48.1083107106756,30.7297986068258,36.2898197728096,49.0719996347045,22.7485245421843,38.8066298278689,32.0347740350991
ENSMUSG00000103708.1|Gm33222,35.6305988799913,34.556673890767,34.571023432679,38.199810287168,40.5377388286689,61.3221096354534,40.4235727373634,30.7533830736952
ENSMUSG00000104201.1|4930535G08Rik,15.6774635071962,19.6498733888675,23.0473489551193,16.2349193720464,19.20208681358,15.8250605510847,21.020257823429,25.6278192280793
ENSMUSG00000045216.7|Hs6st1,2676.57058786495,2749.62711075946,2289.36999620852,2620.50698569973,2995.52554291848,3337.10964371,2596.81031264823,2797.27646874486
ENSMUSG00000102202.1|Gm33280,14.2522395519965,15.5843823428949,9.60306206463306,11.4599430861504,12.8013912090533,13.8469279821992,11.3186003664618,7.6883457684238
ENSMUSG00000037470.14|Uggt1,4349.07089929174,3997.73286187304,4030.4051485265,3849.58588168936,3895.89005795523,3797.0254659759,4343.10865490232,4192.71122571378
ENSMUSG00000037447.16|Arid5a,93.3521690655773,96.8942032623467,78.7451089299911,89.7695541748448,73.6079994520567,80.1143690398665,106.718232026639,75.602066722834
ENSMUSG00000010453.12|Kansl3,1144.45483602532,1210.16116801784,1100.51091260695,1107.79449832787,1210.79825185629,1152.26222137586,1175.51749520253,1054.58476123546
ENSMUSG00000037432.15|Fer1l5,34.2053749247917,29.813601003799,26.8885737809726,28.649857715376,22.4024346158433,26.7047896799555,32.3388581898907,25.6278192280793
ENSMUSG00000001143.13|Lman2l,384.810467903906,384.18890384441,380.281257759469,382.953098128859,389.375649275372,422.331303457074,420.405156468579,369.040596884342
ENSMUSG00000037408.10|Cnnm4,150.361127273563,119.254404015196,152.688686827666,146.114274348418,121.613216486007,146.381810097534,135.823204397541,135.82744190882
ENSMUSG00000001138.13|Cnnm3,236.587176563142,239.863971712383,251.600226093386,275.993629324789,289.098084804455,293.752686479511,247.392265152664,262.685147087813
ENSMUSG00000067653.12|Ankrd23,53.445898319987,73.1788388275066,28.8091861938992,45.8397723446016,49.0719996347045,80.1143690398665,53.3591160133197,65.3509390316023
ENSMUSG00000026121.13|Sema4c,34.2053749247917,43.3652378237076,22.087042748656,39.1548055443472,37.3373910264056,41.5407839465975,29.1049723709017,44.8486836491388
ENSMUSG00000046337.17|Fam178b,342.766361225517,390.964722254364,287.131555732529,307.508472811702,285.897737002191,331.337205288337,299.134438256489,306.252439775548
ENSMUSG00000061518.11|Cox5b,2940.23701957688,3186.66739820151,3350.50835435048,3590.78216699379,3000.85945592225,3425.1365430254,3013.98158329782,2922.85278296245
ENSMUSG00000037351.9|Actr1b,1512.87522844443,1610.61203604614,1491.35553863751,1646.41182337694,1541.50085809017,1633.9375018995,1374.40147307036,1344.17911851276
ENSMUSG00000079610.9|Ankrd39,79.0999295135807,73.856420668502,81.626027549381,63.0296869738272,69.3408690490389,36.5954525243835,75.9963167462432,84.5718034526618
ENSMUSG00000087589.3|D430040D24Rik,11.4017916415972,8.13098209194518,5.76183723877984,3.8199810287168,5.33391300377222,7.91253027554237,9.70165745696722,8.96973672982776
ENSMUSG00000026117.10|Zap70,24.2288072383941,36.5894194137533,35.5313296391423,44.8847770874224,37.3373910264056,32.6391873866123,27.4880294614071,35.878946919311
ENSMUSG00000026116.11|Tmem131,5463.59603225787,5604.95698871421,4792.88827645836,4799.80616258266,5560.07091513217,5148.09001052476,5232.42725512432,5288.30049771417
ENSMUSG00000050122.19|Vwa3b,441.106814134293,491.246834721688,538.731781825915,677.091637340053,406.444170887443,411.451574328203,491.550644486339,516.400557445798
ENSMUSG00000026114.14|Cnga3,279.343895219132,291.360191628035,441.740854973121,525.24739144856,313.634084621807,327.380940150566,549.760589228142,479.240219565083
ENSMUSG00000026113.17|Inpp4a,128.270155967969,100.282112467324,119.07796960145,123.194388176117,121.613216486007,116.70982156425,122.887661121585,114.043795564953
ENSMUSG00000026111.15|Unc50,292.883522793529,300.168755560976,288.091861938992,268.353667267355,247.493563375031,261.113499092898,250.626150971653,283.187402470276
ENSMUSG00000026110.15|Mgat4a,270.792551487934,257.481099578264,216.068896454244,235.883828523262,234.692172165978,238.364974550714,265.178637157104,267.810710933429
ENSMUSG00000102930.1|Gm38115,24.2288072383941,23.0377825938447,26.8885737809726,31.5148434869136,49.0719996347045,28.6829222488411,48.5082872848361,21.7836463438674
ENSMUSG00000103159.1|F830112A20Rik,24.2288072383941,31.8463465267853,44.1740854973121,33.424834001272,42.6713040301778,24.7266571110699,42.0405156468579,33.3161649965031
ENSMUSG00000103603.1|Gm37020,6.41350779839844,8.13098209194518,14.4045930969496,5.7299715430752,9.60104340679,5.93439770665678,11.3186003664618,6.40695480701983
ENSMUSG00000026112.7|Coa5,1429.49962706525,1232.52136877069,1183.09724636279,1092.514574213,1234.26746907289,1202.70460188244,1267.68324104372,1160.94021103199
ENSMUSG00000103948.1|4930594C11Rik,7.12611977599826,12.1964731379178,7.68244965170645,6.6849668002544,10.6678260075444,7.91253027554237,9.70165745696722,8.96973672982776
ENSMUSG00000026090.16|2010300C02Rik,45.6071665663889,39.299746777735,41.2931668779222,31.5148434869136,56.5394778399856,45.4970490843686,56.5930018323088,43.5672926877348
ENSMUSG00000060771.14|Tsga10,57.7215701855859,59.627202007598,52.8168413554818,49.6597533733184,59.7398256422489,46.4861153688114,75.9963167462432,74.32067576143
ENSMUSG00000037216.5|Lipt1,98.340452908776,72.5012569865112,84.5069461687709,98.3645114894576,98.1439992694089,134.51301468422,109.952117845628,88.4159763368737
ENSMUSG00000026088.15|Mitd1,354.880764844714,395.707795141332,377.400339140079,378.178121842963,385.108518872355,378.812386941591,404.235727373634,342.131386694859
ENSMUSG00000058407.12|Txndc9,755.368696255816,772.443298734792,793.212926538691,825.115902202829,764.883124740937,789.274894985352,758.346224552938,782.929877417823
ENSMUSG00000026087.11|Mrpl30,555.124730550265,591.528947189012,555.056987335791,561.53721122137,648.603821258703,595.417903234564,519.038673947746,520.24473033001
ENSMUSG00000026083.12|Eif5b,8455.85372619954,7874.17857420791,8826.17434360425,7740.23655943742,8869.23054267245,7220.18387643242,8220.53775187022,7640.93430285185
ENSMUSG00000026082.11|Rev1,850.858701254193,909.992412456864,977.591718179646,954.9952571792,989.974253500125,875.323661731875,1078.50092063286,1077.64979854074
ENSMUSG00000103804.1|Gm37062,8.55134373119792,10.8413094559269,17.2855117163395,11.4599430861504,22.4024346158433,14.835994266642,17.7863720044399,21.7836463438674
ENSMUSG00000037138.18|Aff3,87.6512732447787,63.6926930535705,71.0626592782847,64.9396774881856,55.4726952392311,54.3986456443538,69.5285451082651,76.883457684238
ENSMUSG00000048814.11|Lonrf2,104.753960707174,109.090676400264,46.0946979102387,38.199810287168,64.0069560452667,45.4970490843686,37.1896869183743,24.3464282666754
ENSMUSG00000026080.13|Chst10,66.2729139167838,74.5340025094974,42.2534730843855,30.5598482297344,59.7398256422489,51.4314467910254,59.8268876512978,66.6323299930062
ENSMUSG00000026078.10|Pdcl3,696.93451409263,640.992421581678,740.396085183209,750.626272142851,721.145038110005,752.679442460968,737.325966729509,764.990403958168
ENSMUSG00000103046.1|Gm37309,12.114403619197,23.0377825938447,6.72214344524314,14.324928857688,16.0017390113167,14.835994266642,16.1694290949454,16.6580824982516
ENSMUSG00000026077.15|Npas2,32.0675389919922,41.3324923007213,20.1664303357294,24.8298766866592,30.9366954218789,29.6719885332839,19.4033149139344,23.0650373052714
ENSMUSG00000073702.11|Rpl31,10666.3760807142,9637.92410631901,8651.39861402792,9719.9417275699,9014.31297637506,8216.17362486631,7900.3830557903,8247.03222759593
ENSMUSG00000003134.10|Tbc1d8,432.555470403095,536.644818068382,640.524239711025,672.316661054157,584.596865213436,698.280796816614,628.990791793375,659.916345123043
ENSMUSG00000003135.15|Cnot11,1356.10059337247,1277.24177027639,1209.0255139373,1214.75396713194,1180.92833903517,1266.00484408678,1099.52117845628,1113.52874546005
