gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig,gene_type,m6A_ESC_mm,m6A_ESC_mm_num,m6A_ESC_mm_bin
Fscn1,2301.6623315267348,1.691711941031783,0.0863090846160763,19.600624297626677,1.5273855974928486e-85,6.947192807122736e-83,up,protein_coding,m6A,2,2-4 m6A
Peg3,1882.6622840515008,1.724742021638192,0.0891979518591762,19.33611686915387,2.6682742782240527e-83,1.152961315620613e-80,up,protein_coding,m6A,13,5+ m6A
Ppfibp1,1851.8979777278937,1.5365829273578588,0.0805244159079006,19.082198983167004,3.550038995628586e-81,1.4609255714391546e-78,up,protein_coding,m6A,1,1 m6A
Llgl2,1775.6959448697762,-1.5757757019028051,0.0829237341081356,-19.00271036815509,1.6196068288758922e-80,6.510066146579284e-78,down,protein_coding,m6A,1,1 m6A
Rbm26,5925.537477667273,-1.489321012799283,0.0791563770890395,-18.81492139444445,5.699292454475297e-79,2.2387856996170688e-76,down,protein_coding,m6A,12,5+ m6A
Slc25a4,2737.969440464767,1.5041815717761045,0.0803342676284252,18.724034166010988,3.153389631493772e-78,1.2111819197941856e-75,up,protein_coding,m6A,2,2-4 m6A
Sema4d,1348.1051125672602,1.8397316896722835,0.0984136894689877,18.693859559568917,5.55454667801059e-78,2.0426549953773415e-75,up,protein_coding,m6A,7,5+ m6A
Dmgdh,853.1089850996685,-2.7821508261803167,0.148957782842845,-18.67744520013144,7.554952542559539e-78,2.7204124946999806e-75,down,protein_coding,m6A,2,2-4 m6A
Pros1,684.5531351531808,-2.6312009347735903,0.1413230927548035,-18.618336773443964,2.2819206040583278e-77,8.049125657253906e-75,down,protein_coding,m6A,4,2-4 m6A
Dnah8,1136.9276659643638,-2.62626896915826,0.1420368029566503,-18.49005972036556,2.4827934355564768e-76,8.582520348031631e-74,down,protein_coding,m6A,1,1 m6A
Tug1,1558.5820729075565,-2.1051875762634102,0.11452212789765,-18.382365180507684,1.818635039742975e-75,6.163389809199525e-73,down,lncRNA,m6A,38,5+ m6A
Klhdc7a,494.4640745321154,-3.011833142976091,0.1643223550830819,-18.328809500407285,4.874574490801961e-75,1.620233567288867e-72,down,protein_coding,m6A,7,5+ m6A
Ythdf2,2832.2021217160213,1.5569438626323548,0.0854318205363443,18.224402252671197,3.3046704980607506e-74,1.0455418217660577e-71,up,protein_coding,m6A,17,5+ m6A
Mrps2,4097.5224116628015,1.2659577110840712,0.0697160050122641,18.15878162928826,1.0942629175271778e-73,3.377364333310668e-71,up,protein_coding,m6A,9,5+ m6A
Dusp9,962.367461987356,-2.212808026163908,0.1222606457703763,-18.099103045144147,3.2389939645438894e-73,9.821538891785364e-71,down,protein_coding,m6A,1,1 m6A
Cbs,556.0001917983243,-2.9877635400024176,0.1655994553804266,-18.04210969860208,9.100251117385326e-73,2.665910852760813e-70,down,protein_coding,m6A,4,2-4 m6A
Abcc5,2019.661886691506,-1.5554935654120243,0.0867307348263225,-17.93474445393418,6.315336542468396e-72,1.8192379466670618e-69,down,protein_coding,m6A,5,5+ m6A
Pop1,1395.1688352959802,1.7484624867673364,0.0976400852154048,17.907219999962464,1.035814075951749e-71,2.934919752254104e-69,up,protein_coding,m6A,6,5+ m6A
Pdzrn4,288.375902389339,3.783750716576256,0.2134556513727363,17.726167905337253,2.633862265164578e-70,7.204072552643534e-68,up,protein_coding,m6A,1,1 m6A
Lrrc15,244.87377886355657,4.013322976392846,0.2276057142953468,17.63278654412454,1.3799517250904123e-69,3.6138008509791957e-67,up,protein_coding,m6A,2,2-4 m6A
Ywhah,4386.789643286515,1.1957608854311454,0.0685068076262851,17.454628625438218,3.174353801578494e-68,8.188885239773538e-66,up,protein_coding,m6A,4,2-4 m6A
Sh3bp4,1364.3327856572994,1.6035184749128677,0.0923072730483027,17.37152904596993,1.3556483252609951e-67,3.395800819392905e-65,up,protein_coding,m6A,25,5+ m6A
Tasor2,1234.3836340879727,1.8253536178340524,0.1050874425372666,17.36985479674925,1.3957870241317198e-67,3.446397560727521e-65,up,protein_coding,m6A,16,5+ m6A
Zic3,1168.3901228628713,-2.161961922801498,0.1247023942931696,-17.336972036950822,2.474328542349121e-67,6.02342176422003e-65,down,protein_coding,m6A,4,2-4 m6A
Rragd,993.3312316993974,1.7054328911763046,0.0997618018954425,17.09504899444098,1.6156020843411966e-65,3.8252145788703066e-63,up,protein_coding,m6A,2,2-4 m6A
Ktn1,3505.40585940978,-1.5005113285933214,0.0894057074229639,-16.783171587633053,3.240570263244312e-63,7.369739003936143e-61,down,protein_coding,m6A,3,2-4 m6A
Pnma5,494.5607933635144,-2.9592357392458237,0.1780903607128217,-16.616484617141722,5.294767614040517e-62,1.1885034213126794e-59,down,protein_coding,m6A,3,2-4 m6A
Hs6st1,3992.431506064342,1.2696566752006349,0.076485962367776,16.599865333400675,6.98474582967144e-62,1.5477480374364254e-59,up,protein_coding,m6A,25,5+ m6A
Nlrp4f,786.4671485830455,-1.967134039775084,0.1193769867735586,-16.47833550620993,5.2510750188903276e-61,1.1488554509683601e-58,down,protein_coding,m6A,4,2-4 m6A
Klf12,258.9927227163986,-4.248360908506438,0.258098013384148,-16.460261947786712,7.079343068485259e-61,1.5294920699462405e-58,down,protein_coding,m6A,2,2-4 m6A
Pdpn,785.1320706051051,2.1485962147940105,0.1307936447397189,16.427374732692446,1.2181981767501216e-60,2.599424356413469e-58,up,protein_coding,m6A,6,5+ m6A
Tfap2c,925.048981447586,1.9229269816034924,0.1177992082492032,16.32376830186801,6.687686227081293e-60,1.4096337652301593e-57,up,protein_coding,m6A,7,5+ m6A
Cdx1,634.0639307306953,-2.4526933026053643,0.1502930489367248,-16.319406119959535,7.183099578002042e-60,1.495815579592618e-57,down,protein_coding,m6A,4,2-4 m6A
Pygb,2963.6766454219464,1.2241673523297676,0.0750810564080553,16.304610122646437,9.152103859202624e-60,1.883154322648311e-57,up,protein_coding,m6A,9,5+ m6A
Gldc,1514.865647302765,1.6571164227713997,0.101978596054093,16.249649307707738,2.246457549101356e-59,4.5679732092550395e-57,up,protein_coding,m6A,1,1 m6A
Hebp1,563.1435504112302,-2.702278868457919,0.1676365950792945,-16.119862534667345,1.850203678479972e-58,3.718479113819516e-56,down,protein_coding,m6A,3,2-4 m6A
Gpt2,1767.9530544896895,1.5743750694572511,0.0978033747833681,16.097349124653928,2.662704694741337e-58,5.229794084535144e-56,up,protein_coding,m6A,4,2-4 m6A
Trps1,1564.3597449540755,1.6025622299813345,0.0996036479391935,16.089392940303487,3.027916823366181e-58,5.880282514051806e-56,up,protein_coding,m6A,11,5+ m6A
Mycbp2,3858.788032057291,-1.2544038955874453,0.0780847049814759,-16.064655631151165,4.51364115358543e-58,8.668197077618953e-56,down,protein_coding,m6A,16,5+ m6A
Dis3,3376.8579110222518,-1.366217156796489,0.0851109288458883,-16.052194181434906,5.517834791139858e-58,1.0480247970336406e-55,down,protein_coding,m6A,4,2-4 m6A
Psrc1,1912.4757687064675,-1.4379225482455895,0.0896244301826881,-16.043868232295196,6.309872614028255e-58,1.1854330245746126e-55,down,protein_coding,m6A,6,5+ m6A
Slit2,717.6814469461768,2.3022964703295288,0.1435252744912853,16.04105254973278,6.60257774741803e-58,1.2270855245846582e-55,up,protein_coding,m6A,10,5+ m6A
Adam23,397.67214719881787,-3.4339488054758256,0.2141384219104786,-16.03611708183504,7.148649361525516e-58,1.3144388889851811e-55,down,protein_coding,m6A,2,2-4 m6A
Tor1aip2,3950.296432680764,1.2578134119452904,0.0786043762510495,16.00182422322186,1.240852989939322e-57,2.2575687450643413e-55,up,protein_coding,m6A,24,5+ m6A
Cyp2s1,413.2811507269377,2.895452839960664,0.1826724837445161,15.85051443221309,1.394347535525675e-56,2.5104065420860165e-54,up,protein_coding,m6A,2,2-4 m6A
Atp6v1a,3445.836013828444,-1.1474969791561718,0.0726647071299001,-15.791668672177154,3.5506158175186297e-56,6.262126917346123e-54,down,protein_coding,m6A,1,1 m6A
Adnp2,1483.3061310020014,1.4345182605919504,0.0909881049265062,15.765997783453706,5.332348901908609e-56,9.309527113190747e-54,up,protein_coding,m6A,21,5+ m6A
Tsc22d1,3670.16629401038,-1.1490455912880309,0.0731435803348636,-15.709452367897592,1.3029976456324944e-55,2.252101130711204e-53,down,protein_coding,m6A,27,5+ m6A
Mid1,271.24739904372905,-4.868092895561018,0.3105199880259869,-15.677228788098544,2.164956105587176e-55,3.668539345977328e-53,down,protein_coding,m6A,4,2-4 m6A
B230354K17Rik,682.630179835616,-1.947740381196953,0.1247139057153922,-15.61766805412912,5.518739847811936e-55,9.260766944619565e-53,down,lncRNA,m6A,20,5+ m6A
Glipr2,338.25117851264207,2.764610150432318,0.1770788095748282,15.61231497472924,6.0019108641837845e-55,9.974714170822358e-53,up,protein_coding,m6A,4,2-4 m6A
Tbc1d13,2011.7152198396948,-1.2066271870009322,0.0774426662028348,-15.580909673752457,9.814801204032488e-55,1.615609752480929e-52,down,protein_coding,m6A,3,2-4 m6A
C78283,374.9018301769447,-3.813946623063906,0.2453581726402075,-15.544404256126674,1.7362966742695737e-54,2.831146388497671e-52,down,lncRNA,m6A,13,5+ m6A
Map1a,909.367674295334,1.7419414273373277,0.1121566993543613,15.531318569153225,2.1295558393864335e-54,3.439929264294871e-52,up,protein_coding,m6A,13,5+ m6A
Tbx3,4277.037073065415,-1.0317891797564709,0.0673158601967827,-15.327579217442484,5.002862970566235e-53,7.932980145253836e-51,down,protein_coding,m6A,18,5+ m6A
Jup,1650.6682953043091,-1.2980907839674785,0.0847583565720352,-15.315195297165117,6.052980004844704e-53,9.510882400339625e-51,down,protein_coding,m6A,2,2-4 m6A
Tacc1,1650.9831750407511,-1.3879127678605443,0.0908486917213349,-15.27719047532092,1.0851937067900453e-52,1.674686431085638e-50,down,protein_coding,m6A,6,5+ m6A
Ninl,1486.6817717417434,1.7916046244184791,0.1174598472592109,15.252911239231892,1.5745341027878925e-52,2.408340480759817e-50,up,protein_coding,m6A,11,5+ m6A
Slc15a1,439.6736447387596,-2.837591933111195,0.1861259205548327,-15.24554948957386,1.762439860980303e-52,2.672106189226628e-50,down,protein_coding,m6A,1,1 m6A
Palm3,609.9846901509048,-2.601543550276853,0.1709478523570506,-15.2183459131334,2.672016602719805e-52,4.015924779252966e-50,down,protein_coding,m6A,1,1 m6A
Eps8,588.6122337258867,-2.080493872758931,0.1370635582234069,-15.179044668954434,4.8682036912409844e-52,7.2536234999490675e-50,down,protein_coding,m6A,1,1 m6A
Notch2,1406.1833380486728,1.550663270882026,0.1022430617147479,15.166440097502988,5.899069374252428e-52,8.714488467058031e-50,up,protein_coding,m6A,11,5+ m6A
Podxl,391.9451389534331,3.23489076266474,0.214507259153529,15.080565456991993,2.1739907088318012e-51,3.131271284287404e-49,up,protein_coding,m6A,5,5+ m6A
Mycn,1360.8992923611695,1.5709468041078372,0.1043135113964107,15.059859294142129,2.9741935442694745e-51,4.248426547037488e-49,up,protein_coding,m6A,13,5+ m6A
Ubxn2a,3083.4954576224804,-1.2242655190761256,0.0813122362761562,-15.056350374108762,3.1362932980375726e-51,4.4432535543673285e-49,down,protein_coding,m6A,3,2-4 m6A
Zfp280b,1373.7181591312346,1.4290799715578495,0.0950330740396359,15.037711722992524,4.1567186276623775e-51,5.841034533375329e-49,up,protein_coding,m6A,27,5+ m6A
Zswim1,976.3619172596508,1.5093901650693773,0.1005657857046797,15.008982970628145,6.412336350962316e-51,8.866465719202613e-49,up,protein_coding,m6A,11,5+ m6A
Ptk7,1801.274759907638,-1.3230488337431987,0.0885446760157477,-14.942161327778685,1.7519930878324768e-50,2.3843660259918525e-48,down,protein_coding,m6A,4,2-4 m6A
Slc6a8,2302.697033089932,-1.1773640840841553,0.0790147932169494,-14.900552619956729,3.2686480563010865e-50,4.413696328524061e-48,down,protein_coding,m6A,6,5+ m6A
Atp10a,166.94447073191685,5.251552828675891,0.3534131705985399,14.859527786646634,6.034906189607073e-50,8.085838649702997e-48,up,protein_coding,m6A,4,2-4 m6A
Acp6,1312.4457865779932,-1.410943291197729,0.0950979826883687,-14.836732087381057,8.478685709079838e-50,1.1186687312651598e-47,down,protein_coding,m6A,1,1 m6A
Pck2,1113.608802292724,1.4831205094729638,0.1000287278221501,14.826945636156992,9.809589999515003e-50,1.2844617693304344e-47,up,protein_coding,m6A,14,5+ m6A
Cln5,1067.0403368319344,-1.5595179330651965,0.1065604603322643,-14.635052515750129,1.678460405181348e-48,2.1331257090554723e-46,down,protein_coding,m6A,18,5+ m6A
Zkscan17,1011.8330908341871,1.5513386353047909,0.1060781598366114,14.6244866775052,1.960438838868647e-48,2.4733010869347223e-46,up,protein_coding,m6A,9,5+ m6A
Pnrc1,827.9954273495352,-1.7293632700940431,0.1184309012919915,-14.602297637086249,2.7153748250446168e-48,3.376441616983536e-46,down,protein_coding,m6A,15,5+ m6A
Rian,1305.5795592770644,-1.9197625138536525,0.1315938621506332,-14.588541459905883,3.3222458998442267e-48,4.101549866636258e-46,down,lncRNA,m6A,10,5+ m6A
Qars,4685.566071670301,-1.1360146440350871,0.0779200514025521,-14.579233760591167,3.8076637945390706e-48,4.6674936897030725e-46,down,protein_coding,m6A,1,1 m6A
Nid2,4946.205627101073,-0.8622140135791041,0.0592808803325298,-14.544554816706595,6.324092055406728e-48,7.643748747248244e-46,down,protein_coding,m6A,15,5+ m6A
Lratd2,236.2714117860405,2.9473221720379428,0.2037051701884351,14.46856832014404,1.914149930340557e-47,2.2816667169659445e-45,up,protein_coding,m6A,3,2-4 m6A
Apoe,10418.302449640169,-0.9076089082347856,0.0629739525671213,-14.41244945308782,4.321093210954575e-47,5.0124681247073073e-45,down,protein_coding,m6A,4,2-4 m6A
Plcb4,828.9033548851924,-1.8387255154077145,0.1276900853270447,-14.399908267727293,5.181224073140294e-47,5.970151792010457e-45,down,protein_coding,m6A,2,2-4 m6A
Eda2r,701.9784526425806,-1.8672452561275212,0.1302552926666509,-14.335273583900902,1.317264220006912e-46,1.497868077539439e-44,down,protein_coding,m6A,5,5+ m6A
Pask,960.593371687511,1.5820471288720572,0.1106134547590613,14.302483656423885,2.111376668901344e-46,2.38516564348306e-44,up,protein_coding,m6A,10,5+ m6A
Lclat1,372.4080871666157,2.3118179414018614,0.1619341821364162,14.27628133172244,3.07581953236786e-46,3.4521081037302663e-44,up,protein_coding,m6A,2,2-4 m6A
Chst3,263.8651533945322,-3.472866906990515,0.243905774653158,-14.238559591010278,5.280424267476202e-46,5.888184067036044e-44,down,protein_coding,m6A,1,1 m6A
Nup62,6497.336071066806,1.1811101131482975,0.0829840653605047,14.232974824952755,5.71959731535779e-46,6.337020512733593e-44,up,protein_coding,m6A,24,5+ m6A
Chchd4,1073.0459638022487,1.37430578858392,0.0965761871909663,14.23027589468216,5.9446781045111095e-46,6.544446901807007e-44,up,protein_coding,m6A,4,2-4 m6A
Pcsk6,1518.333234778076,-1.2717410511024747,0.0899505616773103,-14.138222456739433,2.2079115778375948e-45,2.385096481959062e-43,down,protein_coding,m6A,13,5+ m6A
Peg10,623.3461114610126,-1.9118821803235144,0.1356434157322182,-14.094913269493851,4.081489875560393e-45,4.381644162061232e-43,down,protein_coding,m6A,12,5+ m6A
Nudt19,410.7635352239396,2.170539512198243,0.1540428815210506,14.090488900012096,4.345428038458082e-45,4.636196186216635e-43,up,protein_coding,m6A,5,5+ m6A
Slc16a1,2138.1635579093945,1.1987267811707831,0.0852232045839899,14.065732296999023,6.168105041018931e-45,6.540461811593325e-43,up,protein_coding,m6A,12,5+ m6A
Map1b,2986.7872073459,1.1785985196705282,0.0844570101744924,13.955011161719847,2.932558144976265e-44,3.090630181571327e-42,up,protein_coding,m6A,23,5+ m6A
Nes,523.1294037772616,2.191359948864999,0.1573993214292179,13.922296036393316,4.637629940069557e-44,4.8287226436242295e-42,up,protein_coding,m6A,4,2-4 m6A
Uchl3,1449.2768775241552,-1.379171011068044,0.0991779577460349,-13.90602349969424,5.822791795145727e-44,6.026415172892141e-42,down,protein_coding,m6A,1,1 m6A
Trib3,416.4239084175061,2.052890050027225,0.1477999256158042,13.889655502016776,7.31864709181857e-44,7.52949382946382e-42,up,protein_coding,m6A,5,5+ m6A
Tti1,1668.6137176763038,1.1186611962404172,0.0806465687955393,13.871156739185304,9.473657616591333e-44,9.688917055926897e-42,up,protein_coding,m6A,17,5+ m6A
Kyat3,429.5842039924038,-2.236456444739407,0.161380615315375,-13.858271889525607,1.1337090823717612e-43,1.1526486929243248e-41,down,protein_coding,m6A,1,1 m6A
Arrdc4,656.5476700289796,1.7435118589208076,0.1258684379259799,13.851859033526123,1.2396180679270281e-43,1.2529566483070614e-41,up,protein_coding,m6A,4,2-4 m6A
Arf6,1611.7525897376745,1.125791263901353,0.0813482546610382,13.839156950475434,1.479313604348542e-43,1.4779454530381617e-41,up,protein_coding,m6A,15,5+ m6A
Eif2s2,12768.981902873178,-0.9617693662065868,0.0696358198756157,-13.811417283870709,2.1750965052212722e-43,2.1482495997853982e-41,down,protein_coding,m6A,4,2-4 m6A
Eif1a,5068.312041798214,1.097285662674894,0.0794846839700591,13.804994973474736,2.3778910281886092e-43,2.3351970756370403e-41,up,protein_coding,m6A,15,5+ m6A
Zfyve9,1038.177772242502,1.3978568498631505,0.1015321494506371,13.76762786394825,3.9910375451471964e-43,3.8322829405735626e-41,up,protein_coding,m6A,18,5+ m6A
Epm2aip1,967.4406178660404,-1.4804793867468216,0.1076762540378607,-13.749358203214062,5.1383316398362876e-43,4.906680887454717e-41,down,protein_coding,m6A,27,5+ m6A
Plcl2,467.6402152041945,1.9941962474911084,0.145082109217374,13.745294014875665,5.4351806128901215e-43,5.161629764461145e-41,up,protein_coding,m6A,7,5+ m6A
Mmrn2,341.908547364382,-3.4016523744455203,0.24816987261644,-13.70695136594182,9.225331907003153e-43,8.57261487530336e-41,down,protein_coding,m6A,2,2-4 m6A
Map3k4,2089.019474842509,1.1923543050062086,0.0870473033724664,13.697774184965244,1.0468440156855018e-42,9.624282961227774e-41,up,protein_coding,m6A,12,5+ m6A
Slc4a5,494.9476003852725,-2.308605848191265,0.1685375198204846,-13.697874815354131,1.0453944215325108e-42,9.624282961227774e-41,down,protein_coding,m6A,2,2-4 m6A
Ctdp1,1201.6774291218048,1.4367921251895717,0.1050318799572872,13.67958114977913,1.344650017347214e-42,1.229678883588849e-40,up,protein_coding,m6A,6,5+ m6A
Tfcp2l1,16457.797700746607,-1.0654254818833029,0.0779456729510634,-13.668821392461494,1.5589983347964182e-42,1.4181961694011207e-40,down,protein_coding,m6A,7,5+ m6A
Mrpl46,721.3462771820318,1.6172901994546922,0.11836520186834,13.663561367078444,1.6758305837815465e-42,1.516495068590589e-40,up,protein_coding,m6A,5,5+ m6A
Fbxl3,1230.6673524149571,-1.6597843872531943,0.1216204298005481,-13.647249808072242,2.096421616408453e-42,1.8872162092710254e-40,down,protein_coding,m6A,17,5+ m6A
F2rl1,530.9685598718971,1.81020804973626,0.1328012857830437,13.630952735605137,2.6213558544063285e-42,2.347539615935698e-40,up,protein_coding,m6A,9,5+ m6A
Vim,780.654575143019,-1.7668857629473849,0.1298940105594117,-13.60251912569314,3.8687476169534986e-42,3.44677493873321e-40,down,protein_coding,m6A,1,1 m6A
Socs6,1069.9649891484369,1.581069815155962,0.1162666806145252,13.59864930175394,4.078968937426158e-42,3.6154307238191645e-40,up,protein_coding,m6A,8,5+ m6A
Cox6b2,1635.665466245342,-1.6604998583256487,0.1224222591823235,-13.563708670436029,6.572700411634356e-42,5.766627102268437e-40,down,protein_coding,m6A,1,1 m6A
Ercc4,1344.4895765574677,1.3091028547994,0.0965849964432957,13.553894528204117,7.513556553293344e-42,6.558803609450613e-40,up,protein_coding,m6A,13,5+ m6A
Morc1,1805.2916500642311,-1.3904131812105789,0.1025955662593754,-13.552371041994416,7.67116241068552e-42,6.662732216396409e-40,down,protein_coding,m6A,1,1 m6A
Ogdh,2996.7852184342173,0.90224523390554,0.06658676914177,13.549917581743124,7.931914903561477e-42,6.85476085965783e-40,up,protein_coding,m6A,12,5+ m6A
Halr1,297.0224598156133,-3.2496751399361123,0.2403037487728306,-13.523197854928885,1.1410574597464516e-41,9.76338471992954e-40,down,lncRNA,m6A,1,1 m6A
Hspb8,789.2763452589774,1.684491890270349,0.1245778843034663,13.521596547321352,1.166171433320483e-41,9.929116775128682e-40,up,protein_coding,m6A,6,5+ m6A
Pbk,943.9787862813482,1.439668816448484,0.1065922503786514,13.506317873337856,1.4352226297490782e-41,1.2159994084599544e-39,up,protein_coding,m6A,1,1 m6A
Zrsr1,789.5293552935806,-1.542500087341774,0.1143348582484645,-13.491074471704165,1.765092698593526e-41,1.488188400121488e-39,down,protein_coding,m6A,14,5+ m6A
Aldh18a1,2103.508095709992,1.2291052043617652,0.0912470727851085,13.47007818274204,2.346174476188357e-41,1.9652194521724803e-39,up,protein_coding,m6A,15,5+ m6A
Htr5a,242.0979786292453,-4.538382483064348,0.3369291024830808,-13.469844099597324,2.35362431497167e-41,1.9652194521724803e-39,down,protein_coding,m6A,2,2-4 m6A
Lbh,194.56392060548305,3.181476935352461,0.2364781292244367,13.453577909240748,2.9332836750522e-41,2.4341152187774904e-39,up,protein_coding,m6A,3,2-4 m6A
Hdgfl3,645.3651519061474,1.6970781483845845,0.1261456346221204,13.453324433051696,2.9433584860246206e-41,2.4341152187774904e-39,up,protein_coding,m6A,3,2-4 m6A
Hip1,1195.433074418078,1.5860593651477404,0.1179617018790581,13.445544951308598,3.269879395606503e-41,2.6912664511268e-39,up,protein_coding,m6A,16,5+ m6A
Tfpi,251.72744103275028,-2.8877775779640844,0.2161773391604874,-13.35837321885174,1.0585223592280135e-40,8.670853297107576e-39,down,protein_coding,m6A,1,1 m6A
Abca1,474.8958248692381,-2.8170869497404505,0.2112049498662056,-13.33816727081928,1.3883078157136572e-40,1.1265498726194767e-38,down,protein_coding,m6A,9,5+ m6A
Stox2,375.0520960565932,-2.318635762397484,0.1741578331630973,-13.313416458426538,1.934302487410469e-40,1.562265616467409e-38,down,protein_coding,m6A,4,2-4 m6A
Kctd12,347.7112330372609,-2.654930362380704,0.1994531026559086,-13.311050703286986,1.9965407069729446e-40,1.6050330036893196e-38,down,protein_coding,m6A,5,5+ m6A
Apex1,4083.714542226531,1.181539478810872,0.08885966799126,13.296690225390943,2.419433759060409e-40,1.935995050537042e-38,up,protein_coding,m6A,6,5+ m6A
Epha4,1239.238394382955,-1.6254027601783816,0.1225354126225113,-13.26475934908448,3.7060865872420506e-40,2.951889427368277e-38,down,protein_coding,m6A,30,5+ m6A
Zfp639,705.5647037619043,1.6327409596311424,0.1234643935163728,13.224387316288247,6.345216580934661e-40,5.007795588350442e-38,up,protein_coding,m6A,15,5+ m6A
Fbxo15,5958.232400861455,0.9117384448042796,0.0689625572230112,13.220774888841463,6.6574532168036476e-40,5.230337336328829e-38,up,protein_coding,m6A,5,5+ m6A
